ID,TENANT_ID,TYPE,SUB_TYPE,EVENT_TYPE,EVENT_ID,EVENT_DETAILS,INTEGRATION_ID,STATUS,STEP,REPO,REF,REPO_DETAILS,BRANCH,FINDINGS_SUMMARY,RESOURCES_SUMMARY,CREATED_BY,CREATED_AT,UPDATED_AT,ERRORS_COUNT,ADDITIONAL_DETAILS
e68e3597-7d6b-4163-a077-d1ea55279bd9,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,15,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2487215001,
  ""trigger_type"": ""workflow_dispatch"",
  ""user_avatar"": ""https://avatars.githubusercontent.com/u/103730049?v=4"",
  ""user_url"": ""https://github.com/iactest"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/ServiceOneIntAction,6eae8405aeb88906fb40a82d705ac33952a75810,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-13T01:58:49.004Z,2022-06-13T01:58:57.201Z,,{}
04864c42-ef0a-4b19-aa07-c6fccd073a9a,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,14,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2487072992,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/ServiceOneIntAction,3a123ef995e2ba0a66b7843f1049ecd6477d1786,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-13T01:32:27.226Z,2022-06-13T01:32:33.994Z,,{}
ece380e4-3a41-4210-8114-d1233eb7983a,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,13,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2487060204,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/ServiceOneIntAction,3a123ef995e2ba0a66b7843f1049ecd6477d1786,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-13T01:30:12.479Z,2022-06-13T01:30:22.252Z,,{}
d53a9101-e2ce-491b-8a67-83ae5b3982e2,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,12,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2486726311,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,45ba68a7e25e54ce1f2dc014c5abc60750e9baf1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-13T00:24:31.865Z,2022-06-13T00:24:58.462Z,,{}
22f6ab2a-bf82-40cd-8886-be4179a3e91a,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,11,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2480488566,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,a923e4a5130638c0b61fe42040356fcdd5ae9391,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T08:55:39.552Z,2022-06-11T08:56:09.712Z,,{}
16cb4e8b-6948-457f-a41d-59f7bb559291,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,10,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2480472946,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T08:48:39.39Z,2022-06-11T08:49:01.76Z,,{}
af203365-9ee7-460e-b10c-49d96b410c13,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,9,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2480467807,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T08:46:44.715Z,2022-06-11T08:47:20.167Z,,{}
e22fbd74-6c07-4007-9ef4-b66ab85b8f4f,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,8,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479398222,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T01:49:56.279Z,2022-06-11T01:50:19.305Z,,{}
811e4bae-3e31-4dc4-b478-50db2fca038f,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,7,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479391069,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T01:47:23.972Z,2022-06-11T01:47:53.365Z,,{}
a2872b13-2d3c-4136-8d6d-44bb897ae343,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,6,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479337332,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T01:25:34.2Z,2022-06-11T01:25:56.173Z,,{}
2d32f86c-f71a-4b56-b04b-39ba90f895bd,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,5,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479323497,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/ServiceOneIntAction,48dc72f5f4fe22cbc89dbc90dc95f084417e06f1,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T01:20:30.366Z,2022-06-11T01:21:06.256Z,,{}
ddfe2067-260e-4b5e-958e-41bec62b101a,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,4,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479125688,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,6046728aae64571e7c4e0b2c1343f38db9cef38e,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-11T00:02:44.708Z,2022-06-11T00:03:11.878Z,,{}
1f74ad8d-8510-4e79-8837-9bafa61d781e,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,3,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2479113739,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,c242215dd1d45d4cb65e2a7a8b6457b198987287,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T23:57:57.793Z,2022-06-10T23:58:28.932Z,,{}
a3db5c37-99e8-4657-9170-1b5a90d412fb,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,2,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2478961934,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,c242215dd1d45d4cb65e2a7a8b6457b198987287,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T22:55:47.617Z,2022-06-10T22:56:17.748Z,,{}
632eb69a-5150-4397-9483-9d88943be0fa,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,1,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2478879383,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",71112570-ef72-4a3b-b213-acfb22f5bd2d,COMPLETED,ScanResultPublished,https://github.com/praviniactest/ServiceOneIntAction,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/ServiceOneIntAction"",
  ""id"": 502256832,
  ""name"": ""ServiceOneIntAction"",
  ""updated_time"": ""2022-06-11T05:15:03Z"",
  ""url"": ""https://github.com/praviniactest/ServiceOneIntAction"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T22:20:08.449Z,2022-06-10T22:20:43.512Z,,{}
61a002ab-b164-4851-8bd2-8000f3a96d09,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,14,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476836505,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T11:35:10.367Z,2022-06-10T11:35:42.577Z,,{}
ea86b5d3-9b0d-42e5-9ae4-09c26209bdcc,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,13,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476810823,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T11:29:44.081Z,2022-06-10T11:30:08.492Z,,{}
9544d5a2-1db9-468f-9ac6-ec91e71ea1ec,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,12,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476801419,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T11:27:49.94Z,2022-06-10T11:28:25.502Z,,{}
5e2c6959-a0ee-4bc9-a5f6-63d0d2212b73,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,11,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476765756,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T11:20:13.488Z,2022-06-10T11:20:47.047Z,,{}
180b9d9a-93f0-47d2-844d-80a4f1c06a15,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,10,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476715755,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T11:09:09.356Z,2022-06-10T11:09:41.479Z,,{}
f6db9fe9-ab81-4599-bb8e-5da4db4a502b,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,9,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476611123,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T10:46:23.34Z,2022-06-10T10:46:57.47Z,,{}
6fdbf982-aa4d-479f-9c7e-075f2f885212,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,8,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476418188,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T10:05:27.327Z,2022-06-10T10:05:56.382Z,,{}
255997c0-0d99-4c9a-99a9-9914f3e70e50,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,7,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476398138,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T10:01:35.177Z,2022-06-10T10:02:15.052Z,,{}
852c9af4-0390-47da-a87d-5c682bc1d750,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,6,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476362117,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,FAILED,PolicyEvaluationFailed,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T09:54:14.581Z,2022-06-10T09:54:51.111Z,,{}
f33f4e9b-0f74-48d9-ba0a-8789a31828c4,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,5,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476292290,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T09:37:50.751Z,2022-06-10T09:38:20.224Z,,{}
b7db33fe-a643-4a80-bf21-a71357955a5b,29c3501c-da12-460c-93f5-406369f71b35,CICD,GITHUB_ACTION,Build,4,"{
  ""action"": ""iac-scan"",
  ""externalId"": 2476193179,
  ""trigger_type"": ""workflow_dispatch"",
  ""workflow"": ""Test""
}",822b6482-09b0-428f-b808-772fb65224b2,COMPLETED,ScanResultPublished,https://github.com/praviniactest/OneResourceOrgtwo,a6c15a1419dea56f1dd42176898355133fd2d98a,"{
  ""default_branch"": ""main"",
  ""full_name"": ""praviniactest/OneResourceOrgtwo"",
  ""id"": 501535174,
  ""name"": ""OneResourceOrgtwo"",
  ""updated_time"": ""2022-06-09T06:42:52Z"",
  ""url"": ""https://github.com/praviniactest/OneResourceOrgtwo"",
  ""visibility"": ""public""
}",main,,"{
  ""cloud_types"": [
    ""AWS""
  ],
  ""resource_types"": [
    ""aws_s3_bucket""
  ],
  ""template_types"": [
    ""terraform""
  ]
}",iactest,2022-06-10T09:16:02.552Z,2022-06-10T09:16:31.855Z,,{}
